commodity,date,price
RAIPUR(CHGARH),2008-02-01,357
RAIPUR(CHGARH),2009-02-01,1240
RAIPUR(CHGARH),2010-02-01,1396
RAIPUR(CHGARH),2011-02-01,1260
RAIPUR(CHGARH),2012-02-01,519
RAIPUR(CHGARH),2013-02-01,1638
RAIPUR(CHGARH),2014-02-01,964
RAIPUR(CHGARH),2015-02-01,1600
RAIPUR(CHGARH),2016-02-01,1077
RAIPUR(CHGARH),2007-03-01,822
RAIPUR(CHGARH),2008-03-01,442
RAIPUR(CHGARH),2009-03-01,896
RAIPUR(CHGARH),2010-03-01,774
RAIPUR(CHGARH),2011-03-01,684
RAIPUR(CHGARH),2012-03-01,556
RAIPUR(CHGARH),2013-03-01,1100
RAIPUR(CHGARH),2014-03-01,1052
RAIPUR(CHGARH),2007-04-01,534
RAIPUR(CHGARH),2008-04-01,386
RAIPUR(CHGARH),2009-04-01,631
RAIPUR(CHGARH),2010-04-01,604
RAIPUR(CHGARH),2011-04-01,609
RAIPUR(CHGARH),2012-04-01,562
RAIPUR(CHGARH),2013-04-01,982
RAIPUR(CHGARH),2014-04-01,953
RAIPUR(CHGARH),2015-04-01,1254
RAIPUR(CHGARH),2007-05-01,524
RAIPUR(CHGARH),2008-05-01,344
RAIPUR(CHGARH),2009-05-01,627
RAIPUR(CHGARH),2010-05-01,589
RAIPUR(CHGARH),2011-05-01,617
RAIPUR(CHGARH),2012-05-01,501
RAIPUR(CHGARH),2013-05-01,873
RAIPUR(CHGARH),2014-05-01,1027
RAIPUR(CHGARH),2015-05-01,1293
RAIPUR(CHGARH),2007-06-01,817
RAIPUR(CHGARH),2008-06-01,428
RAIPUR(CHGARH),2009-06-01,804
RAIPUR(CHGARH),2010-06-01,655
RAIPUR(CHGARH),2011-06-01,736
RAIPUR(CHGARH),2012-06-01,609
RAIPUR(CHGARH),2013-06-01,1336
RAIPUR(CHGARH),2014-06-01,1360
RAIPUR(CHGARH),2015-06-01,1617
RAIPUR(CHGARH),2007-07-01,986
RAIPUR(CHGARH),2008-07-01,661
RAIPUR(CHGARH),2009-07-01,795
RAIPUR(CHGARH),2010-07-01,778
RAIPUR(CHGARH),2011-07-01,923
RAIPUR(CHGARH),2012-07-01,686
RAIPUR(CHGARH),2013-07-01,2253
RAIPUR(CHGARH),2014-07-01,1960
RAIPUR(CHGARH),2015-07-01,2486
RAIPUR(CHGARH),2007-08-01,1204
RAIPUR(CHGARH),2008-08-01,857
RAIPUR(CHGARH),2009-08-01,791
RAIPUR(CHGARH),2010-08-01,863
RAIPUR(CHGARH),2011-08-01,1169
RAIPUR(CHGARH),2012-08-01,805
RAIPUR(CHGARH),2013-08-01,3925
RAIPUR(CHGARH),2014-08-01,1775
RAIPUR(CHGARH),2015-08-01,4275
RAIPUR(CHGARH),2007-09-01,1496
RAIPUR(CHGARH),2008-09-01,744
RAIPUR(CHGARH),2009-09-01,794
RAIPUR(CHGARH),2010-09-01,1383
RAIPUR(CHGARH),2011-09-01,1237
RAIPUR(CHGARH),2012-09-01,786
RAIPUR(CHGARH),2013-09-01,4649
RAIPUR(CHGARH),2014-09-01,1633
RAIPUR(CHGARH),2015-09-01,4900
RAIPUR(CHGARH),2007-10-01,1470
RAIPUR(CHGARH),2008-10-01,750
RAIPUR(CHGARH),2009-10-01,1509
RAIPUR(CHGARH),2010-10-01,1708
RAIPUR(CHGARH),2011-10-01,1174
RAIPUR(CHGARH),2012-10-01,850
RAIPUR(CHGARH),2013-10-01,4404
RAIPUR(CHGARH),2014-10-01,1631
RAIPUR(CHGARH),2015-10-01,3300
RAIPUR(CHGARH),2007-11-01,970
RAIPUR(CHGARH),2008-11-01,1183
RAIPUR(CHGARH),2009-11-01,1792
RAIPUR(CHGARH),2010-11-01,1967
RAIPUR(CHGARH),2011-11-01,1030
RAIPUR(CHGARH),2012-11-01,1314
RAIPUR(CHGARH),2013-11-01,3460
RAIPUR(CHGARH),2014-11-01,1767
RAIPUR(CHGARH),2015-11-01,2235
RAIPUR(CHGARH),2007-12-01,646
RAIPUR(CHGARH),2008-12-01,1162
RAIPUR(CHGARH),2009-12-01,1587
RAIPUR(CHGARH),2010-12-01,2744
RAIPUR(CHGARH),2011-12-01,775
RAIPUR(CHGARH),2012-12-01,1495
RAIPUR(CHGARH),2013-12-01,1804
RAIPUR(CHGARH),2014-12-01,1600
RAIPUR(CHGARH),2015-12-01,1608
RAJAHMUNDRY(AP),2015-10-01,1875
RAJKOT(GUJ),2003-01-01,168
RAJKOT(GUJ),2004-01-01,572
RAJKOT(GUJ),2005-01-01,243
RAJKOT(GUJ),2006-01-01,270
RAJKOT(GUJ),2007-01-01,515
RAJKOT(GUJ),2008-01-01,224
RAJKOT(GUJ),2009-01-01,912
RAJKOT(GUJ),2010-01-01,1114
RAJKOT(GUJ),2011-01-01,1944
RAJKOT(GUJ),2012-01-01,335
RAJKOT(GUJ),2013-01-01,1024
RAJKOT(GUJ),2014-01-01,776
RAJKOT(GUJ),2015-01-01,948
RAJKOT(GUJ),2016-01-01,783
RAJKOT(GUJ),2003-02-01,150
RAJKOT(GUJ),2004-02-01,541
RAJKOT(GUJ),2005-02-01,201
RAJKOT(GUJ),2006-02-01,170
RAJKOT(GUJ),2007-02-01,720
RAJKOT(GUJ),2008-02-01,198
RAJKOT(GUJ),2009-02-01,790
RAJKOT(GUJ),2010-02-01,904
RAJKOT(GUJ),2011-02-01,613
RAJKOT(GUJ),2012-02-01,307
RAJKOT(GUJ),2013-02-01,888
RAJKOT(GUJ),2014-02-01,522
RAJKOT(GUJ),2015-02-01,1075
RAJKOT(GUJ),2016-02-01,516
RAJKOT(GUJ),2003-03-01,151
RAJKOT(GUJ),2004-03-01,267
RAJKOT(GUJ),2005-03-01,189
RAJKOT(GUJ),2006-03-01,163
RAJKOT(GUJ),2007-03-01,471
RAJKOT(GUJ),2008-03-01,199
RAJKOT(GUJ),2009-03-01,648
RAJKOT(GUJ),2010-03-01,449
RAJKOT(GUJ),2011-03-01,382
RAJKOT(GUJ),2012-03-01,313
RAJKOT(GUJ),2013-03-01,619
RAJKOT(GUJ),2014-03-01,471
RAJKOT(GUJ),2015-03-01,1009
RAJKOT(GUJ),2003-04-01,223
RAJKOT(GUJ),2004-04-01,185
RAJKOT(GUJ),2005-04-01,180
RAJKOT(GUJ),2006-04-01,149
RAJKOT(GUJ),2007-04-01,357
RAJKOT(GUJ),2008-04-01,182
RAJKOT(GUJ),2009-04-01,393
RAJKOT(GUJ),2010-04-01,879
RAJKOT(GUJ),2011-04-01,334
RAJKOT(GUJ),2012-04-01,317
RAJKOT(GUJ),2013-04-01,847
RAJKOT(GUJ),2014-04-01,697
RAJKOT(GUJ),2015-04-01,676
RAJKOT(GUJ),2003-05-01,235
RAJKOT(GUJ),2004-05-01,152
RAJKOT(GUJ),2005-05-01,170
RAJKOT(GUJ),2006-05-01,156
RAJKOT(GUJ),2007-05-01,352
RAJKOT(GUJ),2008-05-01,168
RAJKOT(GUJ),2009-05-01,354
RAJKOT(GUJ),2010-05-01,398
RAJKOT(GUJ),2011-05-01,317
RAJKOT(GUJ),2012-05-01,319
RAJKOT(GUJ),2013-05-01,585
RAJKOT(GUJ),2014-05-01,520
RAJKOT(GUJ),2015-05-01,673
RAJKOT(GUJ),2003-06-01,321
RAJKOT(GUJ),2004-06-01,200
RAJKOT(GUJ),2005-06-01,253
RAJKOT(GUJ),2006-06-01,171
RAJKOT(GUJ),2007-06-01,713
RAJKOT(GUJ),2008-06-01,237
RAJKOT(GUJ),2009-06-01,486
RAJKOT(GUJ),2010-06-01,429
RAJKOT(GUJ),2011-06-01,475
RAJKOT(GUJ),2012-06-01,400
RAJKOT(GUJ),2013-06-01,1018
RAJKOT(GUJ),2014-06-01,867
RAJKOT(GUJ),2015-06-01,1262
RAJKOT(GUJ),2003-07-01,317
RAJKOT(GUJ),2004-07-01,210
RAJKOT(GUJ),2005-07-01,300
RAJKOT(GUJ),2006-07-01,201
RAJKOT(GUJ),2007-07-01,718
RAJKOT(GUJ),2008-07-01,302
RAJKOT(GUJ),2009-07-01,513
RAJKOT(GUJ),2010-07-01,484
RAJKOT(GUJ),2011-07-01,550
RAJKOT(GUJ),2012-07-01,403
RAJKOT(GUJ),2013-07-01,1648
RAJKOT(GUJ),2014-07-01,1235
RAJKOT(GUJ),2015-07-01,1498
RAJKOT(GUJ),2003-08-01,413
RAJKOT(GUJ),2004-08-01,235
RAJKOT(GUJ),2005-08-01,414
RAJKOT(GUJ),2006-08-01,267
RAJKOT(GUJ),2007-08-01,790
RAJKOT(GUJ),2008-08-01,355
RAJKOT(GUJ),2009-08-01,506
RAJKOT(GUJ),2010-08-01,584
RAJKOT(GUJ),2011-08-01,753
RAJKOT(GUJ),2012-08-01,536
RAJKOT(GUJ),2013-08-01,3175
RAJKOT(GUJ),2014-08-01,1250
RAJKOT(GUJ),2015-08-01,2988
RAJKOT(GUJ),2003-09-01,423
RAJKOT(GUJ),2004-09-01,297
RAJKOT(GUJ),2005-09-01,597
RAJKOT(GUJ),2006-09-01,270
RAJKOT(GUJ),2007-09-01,1020
RAJKOT(GUJ),2008-09-01,485
RAJKOT(GUJ),2009-09-01,559
RAJKOT(GUJ),2010-09-01,1002
RAJKOT(GUJ),2011-09-01,735
RAJKOT(GUJ),2012-09-01,545
RAJKOT(GUJ),2013-09-01,3430
RAJKOT(GUJ),2014-09-01,1200
RAJKOT(GUJ),2015-09-01,2942
RAJKOT(GUJ),2003-10-01,585
RAJKOT(GUJ),2004-10-01,332
RAJKOT(GUJ),2005-10-01,741
RAJKOT(GUJ),2006-10-01,309
RAJKOT(GUJ),2007-10-01,972
RAJKOT(GUJ),2008-10-01,360
RAJKOT(GUJ),2009-10-01,1106
RAJKOT(GUJ),2010-10-01,1167
RAJKOT(GUJ),2013-10-01,2869
RAJKOT(GUJ),2014-10-01,1233
RAJKOT(GUJ),2015-10-01,1890
RAJKOT(GUJ),2003-11-01,374
RAJKOT(GUJ),2004-11-01,392
RAJKOT(GUJ),2005-11-01,823
RAJKOT(GUJ),2006-11-01,295
RAJKOT(GUJ),2007-11-01,683
RAJKOT(GUJ),2008-11-01,451
RAJKOT(GUJ),2009-11-01,1138
RAJKOT(GUJ),2010-11-01,1615
RAJKOT(GUJ),2011-11-01,562
RAJKOT(GUJ),2012-11-01,979
RAJKOT(GUJ),2013-11-01,1901
RAJKOT(GUJ),2014-11-01,975
RAJKOT(GUJ),2015-11-01,1301
RAJKOT(GUJ),2003-12-01,519
RAJKOT(GUJ),2004-12-01,271
RAJKOT(GUJ),2005-12-01,476
RAJKOT(GUJ),2006-12-01,340
RAJKOT(GUJ),2007-12-01,356
RAJKOT(GUJ),2008-12-01,608
RAJKOT(GUJ),2009-12-01,1233
RAJKOT(GUJ),2010-12-01,2073
RAJKOT(GUJ),2011-12-01,438
RAJKOT(GUJ),2012-12-01,860
RAJKOT(GUJ),2013-12-01,1027
RAJKOT(GUJ),2014-12-01,1036
RAJKOT(GUJ),2015-12-01,788
RANCHI(JH),2005-01-01,568
RANCHI(JH),2006-01-01,864
RANCHI(JH),2007-01-01,1070
RANCHI(JH),2008-01-01,514
RANCHI(JH),2009-01-01,1603
RANCHI(JH),2010-01-01,1661
RANCHI(JH),2011-01-01,3446
RANCHI(JH),2012-01-01,796
RANCHI(JH),2013-01-01,1586
RANCHI(JH),2014-01-01,1186
RANCHI(JH),2015-01-01,1628
RANCHI(JH),2005-02-01,493
RANCHI(JH),2006-02-01,475
RANCHI(JH),2007-02-01,1238
RANCHI(JH),2008-02-01,429
RANCHI(JH),2009-02-01,1429
RANCHI(JH),2010-02-01,1659
RANCHI(JH),2011-02-01,1375
RANCHI(JH),2012-02-01,625
RANCHI(JH),2013-02-01,2489
RANCHI(JH),2014-02-01,1000
RANCHI(JH),2015-02-01,1711
RANCHI(JH),2005-03-01,454
RANCHI(JH),2006-03-01,451
RANCHI(JH),2007-03-01,980
RANCHI(JH),2008-03-01,483
RANCHI(JH),2009-03-01,1128
RANCHI(JH),2010-03-01,1065
RANCHI(JH),2011-03-01,720
RANCHI(JH),2012-03-01,682
RANCHI(JH),2013-03-01,1260
RANCHI(JH),2014-03-01,993
RANCHI(JH),2015-03-01,1377
RANCHI(JH),2005-04-01,442
RANCHI(JH),2006-04-01,374
RANCHI(JH),2007-04-01,650
RANCHI(JH),2008-04-01,490
RANCHI(JH),2009-04-01,747
RANCHI(JH),2010-04-01,688
RANCHI(JH),2011-04-01,500
RANCHI(JH),2012-04-01,700
RANCHI(JH),2013-04-01,1191
RANCHI(JH),2014-04-01,1000
RANCHI(JH),2015-04-01,1186
RANCHI(JH),2005-05-01,454
RANCHI(JH),2006-05-01,368
RANCHI(JH),2007-05-01,548
RANCHI(JH),2008-05-01,439
RANCHI(JH),2009-05-01,605
RANCHI(JH),2010-05-01,680
RANCHI(JH),2011-05-01,686
RANCHI(JH),2012-05-01,700
RANCHI(JH),2013-05-01,1100
RANCHI(JH),2014-05-01,1008
RANCHI(JH),2005-06-01,486
RANCHI(JH),2006-06-01,436
RANCHI(JH),2007-06-01,719
RANCHI(JH),2008-06-01,548
RANCHI(JH),2009-06-01,826
RANCHI(JH),2010-06-01,692
RANCHI(JH),2011-06-01,689
RANCHI(JH),2012-06-01,660
RANCHI(JH),2013-06-01,1106
RANCHI(JH),2014-06-01,1179
RANCHI(JH),2005-07-01,543
RANCHI(JH),2006-07-01,451
RANCHI(JH),2007-07-01,989
RANCHI(JH),2008-07-01,741
RANCHI(JH),2009-07-01,1001
RANCHI(JH),2010-07-01,900
RANCHI(JH),2012-07-01,686
RANCHI(JH),2013-07-01,1859
RANCHI(JH),2014-07-01,1614
RANCHI(JH),2005-08-01,556
RANCHI(JH),2006-08-01,483
RANCHI(JH),2007-08-01,1130
RANCHI(JH),2008-08-01,881
RANCHI(JH),2009-08-01,1001
RANCHI(JH),2010-08-01,920
RANCHI(JH),2011-08-01,1167
RANCHI(JH),2012-08-01,757
RANCHI(JH),2013-08-01,3247
RANCHI(JH),2014-08-01,1921
RANCHI(JH),2005-09-01,753
RANCHI(JH),2006-09-01,475
RANCHI(JH),2007-09-01,1581
RANCHI(JH),2008-09-01,983
RANCHI(JH),2009-09-01,931
RANCHI(JH),2010-09-01,1158
RANCHI(JH),2011-09-01,1400
RANCHI(JH),2012-09-01,845
RANCHI(JH),2013-09-01,3909
RANCHI(JH),2014-09-01,1845
RANCHI(JH),2005-10-01,1086
RANCHI(JH),2006-10-01,466
RANCHI(JH),2007-10-01,1692
RANCHI(JH),2008-10-01,970
RANCHI(JH),2009-10-01,1667
RANCHI(JH),2010-10-01,1669
RANCHI(JH),2012-10-01,950
RANCHI(JH),2013-10-01,4575
RANCHI(JH),2014-10-01,1759
RANCHI(JH),2005-11-01,1379
RANCHI(JH),2006-11-01,656
RANCHI(JH),2007-11-01,1265
RANCHI(JH),2008-11-01,1229
RANCHI(JH),2009-11-01,1942
RANCHI(JH),2010-11-01,2430
RANCHI(JH),2011-11-01,1100
RANCHI(JH),2012-11-01,1188
RANCHI(JH),2013-11-01,3500
RANCHI(JH),2014-11-01,1809
RANCHI(JH),2005-12-01,1183
RANCHI(JH),2006-12-01,795
RANCHI(JH),2007-12-01,781
RANCHI(JH),2008-12-01,1349
RANCHI(JH),2009-12-01,1864
RANCHI(JH),2010-12-01,2880
RANCHI(JH),2011-12-01,859
RANCHI(JH),2012-12-01,1240
RANCHI(JH),2013-12-01,1620
RANCHI(JH),2014-12-01,1838
RANCHI(JH),2015-12-01,600
SAGAR(MP),2015-01-01,886
SAGAR(MP),2016-01-01,892
SAGAR(MP),2015-02-01,856
SAGAR(MP),2016-02-01,657
SAGAR(MP),2015-03-01,1142
SAGAR(MP),2015-04-01,859
SAGAR(MP),2015-05-01,800
SAGAR(MP),2015-06-01,1144
SAGAR(MP),2015-07-01,1700
SAGAR(MP),2015-08-01,2200
SAGAR(MP),2015-09-01,3100
SAGAR(MP),2015-10-01,2173
SAGAR(MP),2014-11-01,1173
SAGAR(MP),2015-11-01,1336
SAGAR(MP),2014-12-01,1010
SAGAR(MP),2015-12-01,1036
SAIKHEDA(MS),1998-01-01,802
SAIKHEDA(MS),2000-01-01,202
SAIKHEDA(MS),2001-01-01,473
SAIKHEDA(MS),2002-01-01,245
SAIKHEDA(MS),2003-01-01,157
SAIKHEDA(MS),2006-01-01,260
SAIKHEDA(MS),2007-01-01,855
SAIKHEDA(MS),2008-01-01,219
SAIKHEDA(MS),2010-01-01,1199
SAIKHEDA(MS),2011-01-01,2201
SAIKHEDA(MS),2012-01-01,328
SAIKHEDA(MS),2013-01-01,1448
SAIKHEDA(MS),2014-01-01,850
SAIKHEDA(MS),2015-01-01,1063
SAIKHEDA(MS),2016-01-01,898
SAIKHEDA(MS),1998-02-01,765
SAIKHEDA(MS),1999-02-01,256
SAIKHEDA(MS),2000-02-01,198
SAIKHEDA(MS),2001-02-01,356
SAIKHEDA(MS),2002-02-01,217
SAIKHEDA(MS),2003-02-01,136
SAIKHEDA(MS),2006-02-01,225
SAIKHEDA(MS),2007-02-01,963
SAIKHEDA(MS),2008-02-01,237
SAIKHEDA(MS),2009-02-01,1330
SAIKHEDA(MS),2010-02-01,924
SAIKHEDA(MS),2011-02-01,692
SAIKHEDA(MS),2012-02-01,285
SAIKHEDA(MS),2013-02-01,1378
SAIKHEDA(MS),2014-02-01,640
SAIKHEDA(MS),2015-02-01,1175
SAIKHEDA(MS),2016-02-01,632
SAIKHEDA(MS),1998-03-01,387
SAIKHEDA(MS),1999-03-01,236
SAIKHEDA(MS),2000-03-01,204
SAIKHEDA(MS),2001-03-01,320
SAIKHEDA(MS),2002-03-01,186
SAIKHEDA(MS),2003-03-01,220
SAIKHEDA(MS),2007-03-01,579
SAIKHEDA(MS),2008-03-01,285
SAIKHEDA(MS),2010-03-01,624
SAIKHEDA(MS),2011-03-01,361
SAIKHEDA(MS),2012-03-01,285
SAIKHEDA(MS),2013-03-01,886
SAIKHEDA(MS),2014-03-01,900
SAIKHEDA(MS),2015-03-01,1000
SAIKHEDA(MS),1998-04-01,225
SAIKHEDA(MS),1999-04-01,351
SAIKHEDA(MS),2000-04-01,186
SAIKHEDA(MS),2001-04-01,252
SAIKHEDA(MS),2002-04-01,179
SAIKHEDA(MS),2003-04-01,293
SAIKHEDA(MS),2007-04-01,433
SAIKHEDA(MS),2008-04-01,248
SAIKHEDA(MS),2010-04-01,508
SAIKHEDA(MS),2012-04-01,356
SAIKHEDA(MS),2013-04-01,751
SAIKHEDA(MS),2014-04-01,800
SAIKHEDA(MS),2015-04-01,792
SAIKHEDA(MS),1998-05-01,295
SAIKHEDA(MS),1999-05-01,457
SAIKHEDA(MS),2000-05-01,203
SAIKHEDA(MS),2001-05-01,213
SAIKHEDA(MS),2002-05-01,185
SAIKHEDA(MS),2003-05-01,319
SAIKHEDA(MS),2006-05-01,215
SAIKHEDA(MS),2007-05-01,445
SAIKHEDA(MS),2008-05-01,238
SAIKHEDA(MS),2010-05-01,550
SAIKHEDA(MS),2011-05-01,490
SAIKHEDA(MS),2012-05-01,300
SAIKHEDA(MS),2013-05-01,800
SAIKHEDA(MS),2014-05-01,675
SAIKHEDA(MS),2015-05-01,900
SAIKHEDA(MS),1998-06-01,637
SAIKHEDA(MS),1999-06-01,412
SAIKHEDA(MS),2000-06-01,192
SAIKHEDA(MS),2001-06-01,291
SAIKHEDA(MS),2002-06-01,295
SAIKHEDA(MS),2003-06-01,451
SAIKHEDA(MS),2007-06-01,765
SAIKHEDA(MS),2008-06-01,424
SAIKHEDA(MS),2011-06-01,643
SAIKHEDA(MS),2012-06-01,385
SAIKHEDA(MS),2013-06-01,1256
SAIKHEDA(MS),2014-06-01,775
SAIKHEDA(MS),2015-06-01,1223
SAIKHEDA(MS),1997-07-01,168
SAIKHEDA(MS),1998-07-01,833
SAIKHEDA(MS),1999-07-01,432
SAIKHEDA(MS),2000-07-01,191
SAIKHEDA(MS),2001-07-01,368
SAIKHEDA(MS),2002-07-01,352
SAIKHEDA(MS),2003-07-01,459
SAIKHEDA(MS),2008-07-01,465
SAIKHEDA(MS),2010-07-01,600
SAIKHEDA(MS),2011-07-01,744
SAIKHEDA(MS),2012-07-01,470
SAIKHEDA(MS),2013-07-01,1971
SAIKHEDA(MS),2015-07-01,1827
SAIKHEDA(MS),1997-08-01,194
SAIKHEDA(MS),1998-08-01,1267
SAIKHEDA(MS),1999-08-01,400
SAIKHEDA(MS),2000-08-01,270
SAIKHEDA(MS),2001-08-01,546
SAIKHEDA(MS),2002-08-01,457
SAIKHEDA(MS),2003-08-01,502
SAIKHEDA(MS),2006-08-01,335
SAIKHEDA(MS),2011-08-01,969
SAIKHEDA(MS),2012-08-01,515
SAIKHEDA(MS),2013-08-01,3787
SAIKHEDA(MS),2015-08-01,3836
SAIKHEDA(MS),1997-09-01,238
SAIKHEDA(MS),1998-09-01,1761
SAIKHEDA(MS),1999-09-01,618
SAIKHEDA(MS),2000-09-01,303
SAIKHEDA(MS),2001-09-01,504
SAIKHEDA(MS),2002-09-01,449
SAIKHEDA(MS),2003-09-01,561
SAIKHEDA(MS),2006-09-01,300
SAIKHEDA(MS),2007-09-01,1565
SAIKHEDA(MS),2008-09-01,547
SAIKHEDA(MS),2010-09-01,1150
SAIKHEDA(MS),2011-09-01,970
SAIKHEDA(MS),2012-09-01,404
SAIKHEDA(MS),2013-09-01,4419
SAIKHEDA(MS),2014-09-01,1351
SAIKHEDA(MS),2015-09-01,3793
SAIKHEDA(MS),1997-10-01,315
SAIKHEDA(MS),1998-10-01,2398
SAIKHEDA(MS),1999-10-01,606
SAIKHEDA(MS),2000-10-01,447
SAIKHEDA(MS),2001-10-01,571
SAIKHEDA(MS),2002-10-01,678
SAIKHEDA(MS),2003-10-01,741
SAIKHEDA(MS),2006-10-01,359
SAIKHEDA(MS),2008-10-01,610
SAIKHEDA(MS),2009-10-01,1487
SAIKHEDA(MS),2010-10-01,1497
SAIKHEDA(MS),2011-10-01,771
SAIKHEDA(MS),2012-10-01,696
SAIKHEDA(MS),2013-10-01,4050
SAIKHEDA(MS),2014-10-01,1650
SAIKHEDA(MS),2015-10-01,2306
SAIKHEDA(MS),1997-11-01,587
SAIKHEDA(MS),1999-11-01,485
SAIKHEDA(MS),2000-11-01,529
SAIKHEDA(MS),2001-11-01,749
SAIKHEDA(MS),2002-11-01,337
SAIKHEDA(MS),2006-11-01,462
SAIKHEDA(MS),2008-11-01,1103
SAIKHEDA(MS),2009-11-01,1414
SAIKHEDA(MS),2010-11-01,1126
SAIKHEDA(MS),2011-11-01,611
SAIKHEDA(MS),2012-11-01,763
SAIKHEDA(MS),2013-11-01,2463
SAIKHEDA(MS),2014-11-01,1345
SAIKHEDA(MS),2015-11-01,1460
SAIKHEDA(MS),1997-12-01,329
SAIKHEDA(MS),1999-12-01,295
SAIKHEDA(MS),2000-12-01,513
SAIKHEDA(MS),2001-12-01,420
SAIKHEDA(MS),2002-12-01,215
SAIKHEDA(MS),2006-12-01,647
SAIKHEDA(MS),2009-12-01,1224
SAIKHEDA(MS),2010-12-01,1566
SAIKHEDA(MS),2011-12-01,532
SAIKHEDA(MS),2012-12-01,1050
SAIKHEDA(MS),2013-12-01,1199
SAIKHEDA(MS),2014-12-01,1280
SAIKHEDA(MS),2015-12-01,954
SANGALI(MS),2005-01-01,288
SANGALI(MS),2006-01-01,275
SANGALI(MS),2007-01-01,916
SANGALI(MS),2008-01-01,275
SANGALI(MS),2009-01-01,875
SANGALI(MS),2012-01-01,450
SANGALI(MS),2016-01-01,1231
SANGALI(MS),2005-02-01,259
SANGALI(MS),2006-02-01,219
SANGALI(MS),2008-02-01,273
SANGALI(MS),2009-02-01,732
SANGALI(MS),2005-03-01,212
SANGALI(MS),2006-03-01,201
SANGALI(MS),2007-03-01,458
SANGALI(MS),2008-03-01,220
SANGALI(MS),2009-03-01,504
SANGALI(MS),2005-04-01,196
SANGALI(MS),2006-04-01,175
SANGALI(MS),2007-04-01,428
SANGALI(MS),2009-04-01,398
SANGALI(MS),2005-05-01,233
SANGALI(MS),2006-05-01,167
SANGALI(MS),2009-05-01,394
SANGALI(MS),2010-05-01,537
SANGALI(MS),2005-06-01,305
SANGALI(MS),2006-06-01,215
SANGALI(MS),2007-06-01,932
SANGALI(MS),2008-06-01,371
SANGALI(MS),2009-06-01,500
SANGALI(MS),2010-06-01,542
SANGALI(MS),2005-07-01,323
SANGALI(MS),2007-07-01,871
SANGALI(MS),2008-07-01,583
SANGALI(MS),2009-07-01,504
SANGALI(MS),2010-07-01,617
SANGALI(MS),2005-08-01,650
SANGALI(MS),2007-08-01,996
SANGALI(MS),2009-08-01,557
SANGALI(MS),2010-08-01,807
SANGALI(MS),2015-08-01,4175
SANGALI(MS),2005-09-01,666
SANGALI(MS),2007-09-01,841
SANGALI(MS),2008-09-01,468
SANGALI(MS),2009-09-01,481
SANGALI(MS),2010-09-01,1063
SANGALI(MS),2015-09-01,3147
SANGALI(MS),2005-10-01,715
SANGALI(MS),2015-10-01,2200
SANGALI(MS),2005-11-01,835
SANGALI(MS),2006-11-01,373
SANGALI(MS),2007-11-01,700
SANGALI(MS),2008-11-01,700
SANGALI(MS),2015-11-01,2200
SANGALI(MS),2006-12-01,412
SANGALI(MS),2007-12-01,500
SANGALI(MS),2010-12-01,2675
SANGALI(MS),2011-12-01,475
SANGALI(MS),2015-12-01,1440
SANGAMNER(MS),2005-01-01,291
SANGAMNER(MS),2006-01-01,276
SANGAMNER(MS),2007-01-01,640
SANGAMNER(MS),2008-01-01,289
SANGAMNER(MS),2009-01-01,939
SANGAMNER(MS),2010-01-01,938
SANGAMNER(MS),2011-01-01,2375
SANGAMNER(MS),2014-01-01,824
SANGAMNER(MS),2015-01-01,1166
SANGAMNER(MS),2016-01-01,1312
SANGAMNER(MS),2005-02-01,239
SANGAMNER(MS),2006-02-01,179
SANGAMNER(MS),2007-02-01,728
SANGAMNER(MS),2008-02-01,280
SANGAMNER(MS),2009-02-01,734
SANGAMNER(MS),2010-02-01,674
SANGAMNER(MS),2011-02-01,450
SANGAMNER(MS),2013-02-01,900
SANGAMNER(MS),2014-02-01,623
SANGAMNER(MS),2015-02-01,1267
SANGAMNER(MS),2016-02-01,1064
SANGAMNER(MS),2005-03-01,242
SANGAMNER(MS),2006-03-01,191
SANGAMNER(MS),2007-03-01,505
SANGAMNER(MS),2008-03-01,247
SANGAMNER(MS),2009-03-01,454
SANGAMNER(MS),2010-03-01,494
SANGAMNER(MS),2011-03-01,436
SANGAMNER(MS),2014-03-01,730
SANGAMNER(MS),2015-03-01,1100
SANGAMNER(MS),2005-04-01,252
SANGAMNER(MS),2006-04-01,195
SANGAMNER(MS),2007-04-01,408
SANGAMNER(MS),2008-04-01,240
SANGAMNER(MS),2009-04-01,379
SANGAMNER(MS),2010-04-01,404
SANGAMNER(MS),2012-04-01,350
SANGAMNER(MS),2014-04-01,860
SANGAMNER(MS),2015-04-01,920
SANGAMNER(MS),2005-05-01,224
SANGAMNER(MS),2006-05-01,204
SANGAMNER(MS),2007-05-01,426
SANGAMNER(MS),2008-05-01,225
SANGAMNER(MS),2009-05-01,421
SANGAMNER(MS),2010-05-01,454
SANGAMNER(MS),2011-05-01,450
SANGAMNER(MS),2014-05-01,974
SANGAMNER(MS),2015-05-01,1297
SANGAMNER(MS),2005-06-01,321
SANGAMNER(MS),2006-06-01,309
SANGAMNER(MS),2008-06-01,346
SANGAMNER(MS),2009-06-01,487
SANGAMNER(MS),2010-06-01,514
SANGAMNER(MS),2014-06-01,1373
SANGAMNER(MS),2015-06-01,1463
SANGAMNER(MS),2005-07-01,331
SANGAMNER(MS),2006-07-01,285
SANGAMNER(MS),2007-07-01,580
SANGAMNER(MS),2008-07-01,350
