commodity,date,price,region,source
patna,2009-03-01,1053.0,india,fao
patna,2009-04-01,832.0,india,fao
patna,2009-05-01,676.0,india,fao
patna,2009-06-01,794.0,india,fao
patna,2009-07-01,911.0,india,fao
patna,2009-08-01,844.0,india,fao
patna,2009-09-01,905.0,india,fao
patna,2009-10-01,1700.0,india,fao
patna,2009-11-01,1850.0,india,fao
patna,2009-12-01,1658.0,india,fao
patna,2010-01-01,1608.0,india,fao
patna,2010-02-01,1404.0,india,fao
patna,2010-03-01,746.0,india,fao
patna,2010-04-01,724.0,india,fao
patna,2010-05-01,581.0,india,fao
patna,2010-06-01,699.0,india,fao
patna,2010-07-01,845.0,india,fao
patna,2010-08-01,932.0,india,fao
patna,2010-09-01,1416.0,india,fao
patna,2010-10-01,1610.0,india,fao
patna,2010-11-01,2090.0,india,fao
patna,2010-12-01,2645.0,india,fao
patna,2011-01-01,2880.0,india,fao
patna,2011-02-01,1308.0,india,fao
patna,2011-03-01,720.0,india,fao
patna,2011-04-01,633.0,india,fao
patna,2011-05-01,638.0,india,fao
patna,2011-06-01,575.0,india,fao
patna,2011-07-01,881.0,india,fao
patna,2011-08-01,1190.0,india,fao
patna,2011-09-01,1219.0,india,fao
patna,2011-10-01,1354.0,india,fao
patna,2011-11-01,1330.0,india,fao
patna,2011-12-01,1100.0,india,fao
patna,2012-05-01,613.0,india,fao
patna,2012-07-01,800.0,india,fao
patna,2012-08-01,850.0,india,fao
patna,2012-09-01,733.0,india,fao
patna,2012-10-01,1125.0,india,fao
patna,2012-11-01,1467.0,india,fao
patna,2012-12-01,1488.0,india,fao
patna,2013-02-01,1650.0,india,fao
patna,2013-03-01,1300.0,india,fao
patna,2013-04-01,1191.0,india,fao
patna,2013-05-01,1060.0,india,fao
patna,2013-06-01,1303.0,india,fao
patna,2013-07-01,2230.0,india,fao
patna,2013-08-01,3929.0,india,fao
patna,2013-09-01,5100.0,india,fao
patna,2013-10-01,5339.0,india,fao
patna,2013-11-01,4194.0,india,fao
patna,2013-12-01,1942.0,india,fao
patna,2014-01-01,1408.0,india,fao
patna,2014-02-01,1141.0,india,fao
patna,2014-03-01,1149.0,india,fao
patna,2014-04-01,1193.0,india,fao
patna,2014-05-01,1325.0,india,fao
patna,2014-06-01,1585.0,india,fao
patna,2014-07-01,2194.0,india,fao
patna,2014-08-01,2014.0,india,fao
patna,2014-09-01,1878.0,india,fao
patna,2014-10-01,1728.0,india,fao
patna,2014-11-01,1921.0,india,fao
patna,2014-12-01,2041.0,india,fao
patna,2015-01-01,1657.0,india,fao
patna,2015-02-01,1928.0,india,fao
patna,2015-03-01,1488.0,india,fao
patna,2015-04-01,1552.0,india,fao
patna,2015-05-01,1473.0,india,fao
patna,2015-06-01,1716.0,india,fao
patna,2015-07-01,2367.0,india,fao
patna,2015-08-01,4240.0,india,fao
patna,2015-09-01,4625.0,india,fao
patna,2015-10-01,3681.0,india,fao
patna,2015-11-01,2433.0,india,fao
patna,2015-12-01,1616.0,india,fao
patna,2016-01-01,1497.0,india,fao
patna,2016-02-01,1141.0,india,fao
phaltan (ms),2014-12-01,1175.0,india,fao
phaltan (ms),2015-01-01,1000.0,india,fao
phaltan (ms),2015-02-01,1233.0,india,fao
phaltan (ms),2015-04-01,1000.0,india,fao
phaltan (ms),2015-05-01,1500.0,india,fao
phaltan (ms),2015-07-01,1900.0,india,fao
phaltan (ms),2015-08-01,4000.0,india,fao
phaltan (ms),2015-09-01,3150.0,india,fao
phaltan (ms),2015-10-01,2467.0,india,fao
phaltan (ms),2015-11-01,1900.0,india,fao
phaltan (ms),2015-12-01,1067.0,india,fao
phaltan (ms),2016-01-01,1117.0,india,fao
phaltan (ms),2016-02-01,725.0,india,fao
pimpalgaon(ms),1997-07-01,151.0,india,fao
pimpalgaon(ms),1997-08-01,201.0,india,fao
pimpalgaon(ms),1997-09-01,260.0,india,fao
pimpalgaon(ms),1997-10-01,345.0,india,fao
pimpalgaon(ms),1997-11-01,655.0,india,fao
pimpalgaon(ms),1997-12-01,881.0,india,fao
pimpalgaon(ms),1998-01-01,1140.0,india,fao
pimpalgaon(ms),1998-02-01,919.0,india,fao
pimpalgaon(ms),1998-03-01,454.0,india,fao
pimpalgaon(ms),1998-04-01,235.0,india,fao
pimpalgaon(ms),1998-05-01,297.0,india,fao
pimpalgaon(ms),1998-06-01,576.0,india,fao
pimpalgaon(ms),1998-07-01,870.0,india,fao
pimpalgaon(ms),1998-08-01,1385.0,india,fao
pimpalgaon(ms),1998-09-01,1862.0,india,fao
pimpalgaon(ms),1998-10-01,2754.0,india,fao
pimpalgaon(ms),1998-11-01,1513.0,india,fao
pimpalgaon(ms),1998-12-01,1069.0,india,fao
pimpalgaon(ms),1999-01-01,501.0,india,fao
pimpalgaon(ms),1999-02-01,302.0,india,fao
pimpalgaon(ms),1999-03-01,214.0,india,fao
pimpalgaon(ms),1999-04-01,361.0,india,fao
pimpalgaon(ms),1999-05-01,493.0,india,fao
pimpalgaon(ms),1999-06-01,469.0,india,fao
pimpalgaon(ms),1999-07-01,441.0,india,fao
pimpalgaon(ms),1999-08-01,395.0,india,fao
pimpalgaon(ms),1999-09-01,608.0,india,fao
pimpalgaon(ms),1999-10-01,587.0,india,fao
pimpalgaon(ms),1999-11-01,396.0,india,fao
pimpalgaon(ms),1999-12-01,316.0,india,fao
pimpalgaon(ms),2000-01-01,224.0,india,fao
pimpalgaon(ms),2000-02-01,218.0,india,fao
pimpalgaon(ms),2000-03-01,242.0,india,fao
pimpalgaon(ms),2000-04-01,214.0,india,fao
pimpalgaon(ms),2000-05-01,222.0,india,fao
pimpalgaon(ms),2000-06-01,200.0,india,fao
pimpalgaon(ms),2000-07-01,215.0,india,fao
pimpalgaon(ms),2000-08-01,269.0,india,fao
pimpalgaon(ms),2000-09-01,309.0,india,fao
pimpalgaon(ms),2000-10-01,465.0,india,fao
pimpalgaon(ms),2000-11-01,602.0,india,fao
pimpalgaon(ms),2000-12-01,531.0,india,fao
pimpalgaon(ms),2001-01-01,508.0,india,fao
pimpalgaon(ms),2001-02-01,339.0,india,fao
pimpalgaon(ms),2001-03-01,323.0,india,fao
pimpalgaon(ms),2001-04-01,264.0,india,fao
pimpalgaon(ms),2001-05-01,220.0,india,fao
pimpalgaon(ms),2001-06-01,304.0,india,fao
pimpalgaon(ms),2001-07-01,360.0,india,fao
pimpalgaon(ms),2001-08-01,533.0,india,fao
pimpalgaon(ms),2001-09-01,506.0,india,fao
pimpalgaon(ms),2001-10-01,565.0,india,fao
pimpalgaon(ms),2001-11-01,742.0,india,fao
pimpalgaon(ms),2001-12-01,411.0,india,fao
pimpalgaon(ms),2002-01-01,249.0,india,fao
pimpalgaon(ms),2002-02-01,211.0,india,fao
pimpalgaon(ms),2002-03-01,196.0,india,fao
pimpalgaon(ms),2002-04-01,179.0,india,fao
pimpalgaon(ms),2002-05-01,204.0,india,fao
pimpalgaon(ms),2002-06-01,295.0,india,fao
pimpalgaon(ms),2002-07-01,351.0,india,fao
pimpalgaon(ms),2002-08-01,446.0,india,fao
pimpalgaon(ms),2002-09-01,447.0,india,fao
pimpalgaon(ms),2002-10-01,612.0,india,fao
pimpalgaon(ms),2002-11-01,402.0,india,fao
pimpalgaon(ms),2002-12-01,258.0,india,fao
pimpalgaon(ms),2003-01-01,166.0,india,fao
pimpalgaon(ms),2003-02-01,139.0,india,fao
pimpalgaon(ms),2003-03-01,231.0,india,fao
pimpalgaon(ms),2003-04-01,303.0,india,fao
pimpalgaon(ms),2003-05-01,335.0,india,fao
pimpalgaon(ms),2003-06-01,449.0,india,fao
pimpalgaon(ms),2003-07-01,461.0,india,fao
pimpalgaon(ms),2003-08-01,508.0,india,fao
pimpalgaon(ms),2003-09-01,538.0,india,fao
pimpalgaon(ms),2003-10-01,788.0,india,fao
pimpalgaon(ms),2003-11-01,630.0,india,fao
pimpalgaon(ms),2003-12-01,697.0,india,fao
pimpalgaon(ms),2004-01-01,811.0,india,fao
pimpalgaon(ms),2004-02-01,721.0,india,fao
pimpalgaon(ms),2004-03-01,397.0,india,fao
pimpalgaon(ms),2004-04-01,299.0,india,fao
pimpalgaon(ms),2004-05-01,310.0,india,fao
pimpalgaon(ms),2004-06-01,382.0,india,fao
pimpalgaon(ms),2004-07-01,367.0,india,fao
pimpalgaon(ms),2004-08-01,397.0,india,fao
pimpalgaon(ms),2004-09-01,407.0,india,fao
pimpalgaon(ms),2004-10-01,532.0,india,fao
pimpalgaon(ms),2004-11-01,418.0,india,fao
pimpalgaon(ms),2004-12-01,339.0,india,fao
pimpalgaon(ms),2005-01-01,279.0,india,fao
pimpalgaon(ms),2005-02-01,249.0,india,fao
pimpalgaon(ms),2005-03-01,205.0,india,fao
pimpalgaon(ms),2005-04-01,303.0,india,fao
pimpalgaon(ms),2005-05-01,225.0,india,fao
pimpalgaon(ms),2005-06-01,292.0,india,fao
pimpalgaon(ms),2005-07-01,352.0,india,fao
pimpalgaon(ms),2005-08-01,622.0,india,fao
pimpalgaon(ms),2005-09-01,919.0,india,fao
pimpalgaon(ms),2005-10-01,1129.0,india,fao
pimpalgaon(ms),2005-11-01,1134.0,india,fao
pimpalgaon(ms),2005-12-01,546.0,india,fao
pimpalgaon(ms),2006-01-01,309.0,india,fao
pimpalgaon(ms),2006-02-01,220.0,india,fao
pimpalgaon(ms),2006-03-01,163.0,india,fao
pimpalgaon(ms),2006-04-01,236.0,india,fao
pimpalgaon(ms),2006-05-01,224.0,india,fao
pimpalgaon(ms),2006-06-01,308.0,india,fao
pimpalgaon(ms),2006-07-01,324.0,india,fao
pimpalgaon(ms),2006-08-01,358.0,india,fao
pimpalgaon(ms),2006-09-01,342.0,india,fao
pimpalgaon(ms),2006-10-01,378.0,india,fao
pimpalgaon(ms),2006-11-01,597.0,india,fao
pimpalgaon(ms),2006-12-01,706.0,india,fao
pimpalgaon(ms),2007-01-01,903.0,india,fao
pimpalgaon(ms),2007-02-01,992.0,india,fao
pimpalgaon(ms),2007-03-01,646.0,india,fao
pimpalgaon(ms),2007-04-01,446.0,india,fao
pimpalgaon(ms),2007-05-01,488.0,india,fao
pimpalgaon(ms),2007-06-01,789.0,india,fao
pimpalgaon(ms),2007-07-01,848.0,india,fao
pimpalgaon(ms),2007-08-01,1163.0,india,fao
pimpalgaon(ms),2007-09-01,1473.0,india,fao
pimpalgaon(ms),2007-10-01,1334.0,india,fao
pimpalgaon(ms),2007-11-01,666.0,india,fao
pimpalgaon(ms),2007-12-01,479.0,india,fao
pimpalgaon(ms),2008-01-01,255.0,india,fao
pimpalgaon(ms),2008-02-01,259.0,india,fao
pimpalgaon(ms),2008-03-01,304.0,india,fao
pimpalgaon(ms),2008-04-01,276.0,india,fao
pimpalgaon(ms),2008-05-01,253.0,india,fao
pimpalgaon(ms),2008-06-01,372.0,india,fao
pimpalgaon(ms),2008-07-01,685.0,india,fao
pimpalgaon(ms),2008-08-01,775.0,india,fao
pimpalgaon(ms),2008-09-01,645.0,india,fao
pimpalgaon(ms),2008-10-01,635.0,india,fao
pimpalgaon(ms),2008-11-01,983.0,india,fao
pimpalgaon(ms),2008-12-01,1074.0,india,fao
pimpalgaon(ms),2009-01-01,1217.0,india,fao
pimpalgaon(ms),2009-02-01,1079.0,india,fao
pimpalgaon(ms),2009-03-01,711.0,india,fao
pimpalgaon(ms),2009-04-01,441.0,india,fao
pimpalgaon(ms),2009-05-01,475.0,india,fao
pimpalgaon(ms),2009-06-01,636.0,india,fao
pimpalgaon(ms),2009-07-01,611.0,india,fao
pimpalgaon(ms),2009-08-01,639.0,india,fao
pimpalgaon(ms),2009-09-01,650.0,india,fao
pimpalgaon(ms),2009-10-01,1340.0,india,fao
pimpalgaon(ms),2009-11-01,1316.0,india,fao
pimpalgaon(ms),2009-12-01,1182.0,india,fao
pimpalgaon(ms),2010-01-01,1302.0,india,fao
pimpalgaon(ms),2010-02-01,938.0,india,fao
pimpalgaon(ms),2010-03-01,580.0,india,fao
pimpalgaon(ms),2010-04-01,520.0,india,fao
pimpalgaon(ms),2010-05-01,589.0,india,fao
pimpalgaon(ms),2010-06-01,633.0,india,fao
pimpalgaon(ms),2010-07-01,650.0,india,fao
pimpalgaon(ms),2010-08-01,830.0,india,fao
pimpalgaon(ms),2010-09-01,1336.0,india,fao
pimpalgaon(ms),2010-10-01,1383.0,india,fao
pimpalgaon(ms),2010-11-01,1586.0,india,fao
pimpalgaon(ms),2010-12-01,1832.0,india,fao
pimpalgaon(ms),2011-01-01,2190.0,india,fao
pimpalgaon(ms),2011-02-01,864.0,india,fao
pimpalgaon(ms),2011-03-01,424.0,india,fao
pimpalgaon(ms),2011-04-01,548.0,india,fao
pimpalgaon(ms),2011-05-01,597.0,india,fao
pimpalgaon(ms),2011-06-01,703.0,india,fao
pimpalgaon(ms),2011-07-01,816.0,india,fao
pimpalgaon(ms),2011-08-01,1046.0,india,fao
pimpalgaon(ms),2011-09-01,1043.0,india,fao
pimpalgaon(ms),2011-10-01,860.0,india,fao
pimpalgaon(ms),2011-11-01,789.0,india,fao
pimpalgaon(ms),2011-12-01,584.0,india,fao
pimpalgaon(ms),2012-01-01,367.0,india,fao
pimpalgaon(ms),2012-02-01,326.0,india,fao
pimpalgaon(ms),2012-03-01,311.0,india,fao
pimpalgaon(ms),2012-04-01,417.0,india,fao
pimpalgaon(ms),2012-05-01,363.0,india,fao
pimpalgaon(ms),2012-06-01,456.0,india,fao
pimpalgaon(ms),2012-07-01,555.0,india,fao
pimpalgaon(ms),2012-08-01,608.0,india,fao
pimpalgaon(ms),2012-09-01,505.0,india,fao
pimpalgaon(ms),2012-10-01,827.0,india,fao
pimpalgaon(ms),2012-11-01,969.0,india,fao
pimpalgaon(ms),2012-12-01,1183.0,india,fao
pimpalgaon(ms),2013-01-01,1440.0,india,fao
pimpalgaon(ms),2013-02-01,1448.0,india,fao
pimpalgaon(ms),2013-03-01,963.0,india,fao
pimpalgaon(ms),2013-04-01,809.0,india,fao
pimpalgaon(ms),2013-05-01,898.0,india,fao
pimpalgaon(ms),2013-06-01,1394.0,india,fao
pimpalgaon(ms),2013-07-01,2087.0,india,fao
pimpalgaon(ms),2013-08-01,3712.0,india,fao
pimpalgaon(ms),2013-09-01,4650.0,india,fao
pimpalgaon(ms),2013-10-01,4134.0,india,fao
pimpalgaon(ms),2013-11-01,2936.0,india,fao
pimpalgaon(ms),2013-12-01,1306.0,india,fao
pimpalgaon(ms),2014-01-01,977.0,india,fao
pimpalgaon(ms),2014-02-01,701.0,india,fao
pimpalgaon(ms),2014-03-01,769.0,india,fao
pimpalgaon(ms),2014-04-01,748.0,india,fao
pimpalgaon(ms),2014-05-01,624.0,india,fao
pimpalgaon(ms),2014-06-01,916.0,india,fao
pimpalgaon(ms),2014-07-01,1366.0,india,fao
pimpalgaon(ms),2014-08-01,1200.0,india,fao
pimpalgaon(ms),2014-09-01,1316.0,india,fao
pimpalgaon(ms),2014-10-01,1377.0,india,fao
pimpalgaon(ms),2014-11-01,1471.0,india,fao
pimpalgaon(ms),2014-12-01,1453.0,india,fao
pimpalgaon(ms),2015-01-01,1208.0,india,fao
pimpalgaon(ms),2015-02-01,1357.0,india,fao
pimpalgaon(ms),2015-03-01,1160.0,india,fao
pimpalgaon(ms),2015-04-01,1022.0,india,fao
pimpalgaon(ms),2015-05-01,1145.0,india,fao
pimpalgaon(ms),2015-06-01,1445.0,india,fao
pimpalgaon(ms),2015-07-01,1882.0,india,fao
pimpalgaon(ms),2015-08-01,4163.0,india,fao
pimpalgaon(ms),2015-09-01,4167.0,india,fao
pimpalgaon(ms),2015-10-01,2858.0,india,fao
pimpalgaon(ms),2015-11-01,1854.0,india,fao
pimpalgaon(ms),2015-12-01,1111.0,india,fao
pimpalgaon(ms),2016-01-01,1004.0,india,fao
pimpalgaon(ms),2016-02-01,707.0,india,fao
pune(ms),1999-01-01,502.0,india,fao
pune(ms),1999-02-01,321.0,india,fao
pune(ms),1999-03-01,292.0,india,fao
pune(ms),1999-04-01,354.0,india,fao
pune(ms),1999-05-01,489.0,india,fao
pune(ms),1999-06-01,478.0,india,fao
pune(ms),1999-07-01,450.0,india,fao
pune(ms),1999-08-01,430.0,india,fao
pune(ms),1999-09-01,608.0,india,fao
pune(ms),1999-10-01,568.0,india,fao
pune(ms),1999-11-01,512.0,india,fao
pune(ms),1999-12-01,382.0,india,fao
pune(ms),2000-01-01,267.0,india,fao
pune(ms),2000-02-01,229.0,india,fao
pune(ms),2000-03-01,214.0,india,fao
pune(ms),2000-04-01,222.0,india,fao
pune(ms),2000-05-01,222.0,india,fao
pune(ms),2000-06-01,222.0,india,fao
pune(ms),2000-07-01,256.0,india,fao
pune(ms),2000-08-01,276.0,india,fao
pune(ms),2000-09-01,315.0,india,fao
pune(ms),2000-10-01,436.0,india,fao
pune(ms),2000-11-01,683.0,india,fao
pune(ms),2000-12-01,637.0,india,fao
pune(ms),2001-01-01,519.0,india,fao
pune(ms),2001-02-01,351.0,india,fao
pune(ms),2001-03-01,308.0,india,fao
pune(ms),2001-04-01,276.0,india,fao
pune(ms),2001-05-01,241.0,india,fao
pune(ms),2001-06-01,308.0,india,fao
pune(ms),2001-07-01,372.0,india,fao
pune(ms),2001-08-01,535.0,india,fao
pune(ms),2001-09-01,489.0,india,fao
pune(ms),2001-10-01,534.0,india,fao
pune(ms),2001-11-01,828.0,india,fao
pune(ms),2001-12-01,485.0,india,fao
pune(ms),2002-01-01,287.0,india,fao
pune(ms),2002-02-01,223.0,india,fao
pune(ms),2002-03-01,187.0,india,fao
pune(ms),2002-04-01,182.0,india,fao
pune(ms),2002-05-01,223.0,india,fao
pune(ms),2002-06-01,326.0,india,fao
pune(ms),2002-07-01,385.0,india,fao
pune(ms),2002-08-01,502.0,india,fao
pune(ms),2002-09-01,525.0,india,fao
pune(ms),2002-10-01,614.0,india,fao
pune(ms),2002-11-01,544.0,india,fao
pune(ms),2002-12-01,302.0,india,fao
pune(ms),2003-01-01,270.0,india,fao
pune(ms),2003-02-01,206.0,india,fao
pune(ms),2003-03-01,220.0,india,fao
pune(ms),2003-04-01,273.0,india,fao
pune(ms),2003-05-01,322.0,india,fao
pune(ms),2003-06-01,497.0,india,fao
pune(ms),2003-07-01,508.0,india,fao
pune(ms),2003-08-01,510.0,india,fao
pune(ms),2003-09-01,547.0,india,fao
pune(ms),2003-10-01,775.0,india,fao
pune(ms),2003-11-01,793.0,india,fao
pune(ms),2003-12-01,760.0,india,fao
pune(ms),2004-01-01,774.0,india,fao
pune(ms),2004-02-01,689.0,india,fao
pune(ms),2004-03-01,424.0,india,fao
pune(ms),2004-04-01,364.0,india,fao
pune(ms),2004-05-01,356.0,india,fao
pune(ms),2004-06-01,439.0,india,fao
pune(ms),2004-07-01,418.0,india,fao
pune(ms),2004-08-01,432.0,india,fao
pune(ms),2004-09-01,422.0,india,fao
pune(ms),2004-10-01,493.0,india,fao
pune(ms),2004-11-01,459.0,india,fao
pune(ms),2004-12-01,431.0,india,fao
pune(ms),2005-01-01,364.0,india,fao
pune(ms),2005-02-01,285.0,india,fao
pune(ms),2005-03-01,266.0,india,fao
pune(ms),2005-04-01,301.0,india,fao
pune(ms),2005-05-01,297.0,india,fao
pune(ms),2005-06-01,346.0,india,fao
pune(ms),2005-07-01,432.0,india,fao
pune(ms),2005-08-01,657.0,india,fao
pune(ms),2005-09-01,944.0,india,fao
pune(ms),2005-10-01,1067.0,india,fao
pune(ms),2005-11-01,1040.0,india,fao
pune(ms),2005-12-01,513.0,india,fao
pune(ms),2006-01-01,330.0,india,fao
pune(ms),2006-02-01,250.0,india,fao
pune(ms),2006-03-01,223.0,india,fao
pune(ms),2006-04-01,233.0,india,fao
pune(ms),2006-05-01,234.0,india,fao
pune(ms),2006-06-01,320.0,india,fao
pune(ms),2006-07-01,340.0,india,fao
pune(ms),2006-08-01,361.0,india,fao
pune(ms),2006-09-01,391.0,india,fao
pune(ms),2006-10-01,413.0,india,fao
pune(ms),2006-11-01,514.0,india,fao
pune(ms),2006-12-01,746.0,india,fao
pune(ms),2007-01-01,830.0,india,fao
pune(ms),2007-02-01,757.0,india,fao
pune(ms),2007-03-01,543.0,india,fao
pune(ms),2007-04-01,449.0,india,fao
pune(ms),2007-05-01,470.0,india,fao
pune(ms),2007-06-01,777.0,india,fao
pune(ms),2007-07-01,819.0,india,fao
pune(ms),2007-08-01,1040.0,india,fao
pune(ms),2007-09-01,1230.0,india,fao
pune(ms),2007-10-01,1266.0,india,fao
pune(ms),2007-11-01,936.0,india,fao
pune(ms),2007-12-01,517.0,india,fao
pune(ms),2008-01-01,370.0,india,fao
pune(ms),2008-02-01,309.0,india,fao
pune(ms),2008-03-01,254.0,india,fao
pune(ms),2008-04-01,261.0,india,fao
pune(ms),2008-05-01,263.0,india,fao
pune(ms),2008-06-01,366.0,india,fao
pune(ms),2008-07-01,630.0,india,fao
pune(ms),2008-08-01,763.0,india,fao
pune(ms),2008-09-01,645.0,india,fao
pune(ms),2008-10-01,640.0,india,fao
pune(ms),2008-11-01,991.0,india,fao
pune(ms),2008-12-01,1159.0,india,fao
pune(ms),2009-01-01,1199.0,india,fao
pune(ms),2009-02-01,962.0,india,fao
pune(ms),2009-03-01,707.0,india,fao
pune(ms),2009-04-01,516.0,india,fao
pune(ms),2009-05-01,555.0,india,fao
pune(ms),2009-06-01,707.0,india,fao
pune(ms),2009-07-01,694.0,india,fao
pune(ms),2009-08-01,694.0,india,fao
pune(ms),2009-09-01,689.0,india,fao
pune(ms),2009-10-01,1324.0,india,fao
pune(ms),2009-11-01,1644.0,india,fao
pune(ms),2009-12-01,1768.0,india,fao
pune(ms),2010-01-01,1357.0,india,fao
pune(ms),2010-02-01,1021.0,india,fao
pune(ms),2010-03-01,676.0,india,fao
pune(ms),2010-04-01,571.0,india,fao
pune(ms),2010-05-01,622.0,india,fao
pune(ms),2010-06-01,715.0,india,fao
pune(ms),2010-07-01,739.0,india,fao
pune(ms),2010-08-01,924.0,india,fao
pune(ms),2010-09-01,1359.0,india,fao
pune(ms),2010-10-01,1433.0,india,fao
pune(ms),2010-11-01,2134.0,india,fao
pune(ms),2010-12-01,3398.0,india,fao
pune(ms),2011-01-01,2506.0,india,fao
pune(ms),2011-02-01,813.0,india,fao
pune(ms),2011-03-01,480.0,india,fao
pune(ms),2011-04-01,475.0,india,fao
pune(ms),2011-05-01,501.0,india,fao
pune(ms),2011-06-01,702.0,india,fao
pune(ms),2011-07-01,800.0,india,fao
pune(ms),2011-08-01,990.0,india,fao
pune(ms),2011-09-01,992.0,india,fao
pune(ms),2011-10-01,873.0,india,fao
pune(ms),2011-11-01,856.0,india,fao
pune(ms),2011-12-01,669.0,india,fao
pune(ms),2012-01-01,423.0,india,fao
pune(ms),2012-02-01,342.0,india,fao
pune(ms),2012-03-01,374.0,india,fao
pune(ms),2012-04-01,415.0,india,fao
pune(ms),2012-05-01,432.0,india,fao
pune(ms),2012-06-01,539.0,india,fao
pune(ms),2012-07-01,616.0,india,fao
pune(ms),2012-08-01,666.0,india,fao
pune(ms),2012-09-01,601.0,india,fao
pune(ms),2012-10-01,764.0,india,fao
pune(ms),2012-11-01,1065.0,india,fao
pune(ms),2012-12-01,1200.0,india,fao
pune(ms),2013-01-01,1166.0,india,fao
pune(ms),2013-02-01,1078.0,india,fao
pune(ms),2013-03-01,780.0,india,fao
pune(ms),2013-04-01,718.0,india,fao
pune(ms),2013-05-01,814.0,india,fao
pune(ms),2013-06-01,1176.0,india,fao
pune(ms),2013-07-01,1765.0,india,fao
pune(ms),2013-08-01,3469.0,india,fao
pune(ms),2013-09-01,3747.0,india,fao
pune(ms),2013-10-01,3242.0,india,fao
pune(ms),2013-11-01,2632.0,india,fao
pune(ms),2013-12-01,1223.0,india,fao
pune(ms),2014-01-01,816.0,india,fao
pune(ms),2014-02-01,523.0,india,fao
pune(ms),2014-03-01,670.0,india,fao
pune(ms),2014-04-01,758.0,india,fao
pune(ms),2014-05-01,901.0,india,fao
pune(ms),2014-06-01,1493.0,india,fao
pune(ms),2014-07-01,1731.0,india,fao
pune(ms),2014-08-01,1512.0,india,fao
pune(ms),2014-09-01,1388.0,india,fao
pune(ms),2014-10-01,1358.0,india,fao
pune(ms),2014-11-01,1380.0,india,fao
pune(ms),2014-12-01,1412.0,india,fao
pune(ms),2015-01-01,1177.0,india,fao
pune(ms),2015-02-01,1173.0,india,fao
pune(ms),2015-03-01,1003.0,india,fao
pune(ms),2015-04-01,937.0,india,fao
pune(ms),2015-05-01,1225.0,india,fao
pune(ms),2015-06-01,1520.0,india,fao
pune(ms),2015-07-01,2261.0,india,fao
pune(ms),2015-08-01,4433.0,india,fao
pune(ms),2015-09-01,4714.0,india,fao
pune(ms),2015-10-01,3746.0,india,fao
pune(ms),2015-11-01,3448.0,india,fao
pune(ms),2015-12-01,1624.0,india,fao
pune(ms),2016-01-01,1488.0,india,fao
pune(ms),2016-02-01,948.0,india,fao
purulia(wb),2014-11-01,1979.0,india,fao
purulia(wb),2014-12-01,2198.0,india,fao
purulia(wb),2015-01-01,1810.0,india,fao
purulia(wb),2015-02-01,1750.0,india,fao
purulia(wb),2015-03-01,1364.0,india,fao
purulia(wb),2015-04-01,1357.0,india,fao
purulia(wb),2015-05-01,1192.0,india,fao
purulia(wb),2015-06-01,1926.0,india,fao
purulia(wb),2015-07-01,2305.0,india,fao
purulia(wb),2015-08-01,3356.0,india,fao
purulia(wb),2015-09-01,4540.0,india,fao
purulia(wb),2015-10-01,3833.0,india,fao
purulia(wb),2015-11-01,2647.0,india,fao
purulia(wb),2015-12-01,1884.0,india,fao
purulia(wb),2016-01-01,1800.0,india,fao
purulia(wb),2016-02-01,1450.0,india,fao
rahata(ms),2014-11-01,1440.0,india,fao
rahata(ms),2014-12-01,1300.0,india,fao
rahata(ms),2015-01-01,1180.0,india,fao
rahata(ms),2015-02-01,1427.0,india,fao
rahata(ms),2015-03-01,992.0,india,fao
rahata(ms),2015-04-01,906.0,india,fao
rahata(ms),2015-05-01,1270.0,india,fao
rahata(ms),2015-06-01,1769.0,india,fao
rahata(ms),2015-07-01,2183.0,india,fao
rahata(ms),2015-08-01,3990.0,india,fao
rahata(ms),2015-09-01,4038.0,india,fao
rahata(ms),2015-10-01,2263.0,india,fao
rahata(ms),2015-11-01,1682.0,india,fao
rahata(ms),2015-12-01,1342.0,india,fao
rahata(ms),2016-01-01,1223.0,india,fao
rahata(ms),2016-02-01,871.0,india,fao
rahuri(ms),2002-01-01,223.0,india,fao
rahuri(ms),2002-02-01,172.0,india,fao
rahuri(ms),2002-04-01,164.0,india,fao
rahuri(ms),2002-05-01,188.0,india,fao
rahuri(ms),2002-06-01,266.0,india,fao
rahuri(ms),2002-07-01,332.0,india,fao
rahuri(ms),2002-08-01,399.0,india,fao
rahuri(ms),2002-09-01,410.0,india,fao
rahuri(ms),2002-10-01,431.0,india,fao
rahuri(ms),2002-11-01,307.0,india,fao
rahuri(ms),2002-12-01,220.0,india,fao
rahuri(ms),2003-01-01,148.0,india,fao
rahuri(ms),2003-02-01,132.0,india,fao
rahuri(ms),2003-03-01,181.0,india,fao
rahuri(ms),2003-04-01,219.0,india,fao
rahuri(ms),2003-05-01,252.0,india,fao
rahuri(ms),2003-06-01,327.0,india,fao
rahuri(ms),2003-07-01,335.0,india,fao
rahuri(ms),2003-08-01,356.0,india,fao
rahuri(ms),2003-09-01,437.0,india,fao
rahuri(ms),2003-10-01,616.0,india,fao
rahuri(ms),2003-11-01,590.0,india,fao
rahuri(ms),2003-12-01,645.0,india,fao
rahuri(ms),2004-01-01,633.0,india,fao
rahuri(ms),2004-02-01,495.0,india,fao
rahuri(ms),2004-03-01,370.0,india,fao
rahuri(ms),2004-04-01,324.0,india,fao
rahuri(ms),2004-05-01,313.0,india,fao
